Macrogene,gene,weight
Macrogene 319,marm_IL5RA,0.20687208
Macrogene 320,marm_FHIT,0.7917266
Macrogene 320,marm_ASIC2,0.7369304
Macrogene 320,marm_PAM,0.57150817
Macrogene 320,marm_SULF1,0.56259155
Macrogene 320,marm_SULF2,0.53888196
Macrogene 320,mouse_Enpp2,0.4938133
Macrogene 320,mouse_Asic2,0.4420314
Macrogene 320,mouse_Cntnap2,0.44008166
Macrogene 320,marm_PGRMC1,0.39257786
Macrogene 320,mouse_Msrb3,0.38516718
Macrogene 320,marm_SPIN4,0.38329828
Macrogene 320,marm_GMDS,0.38238794
Macrogene 320,mouse_Acyp2,0.37621284
Macrogene 320,marm_DNASE1L3,0.37058938
Macrogene 320,marm_KCNIP1,0.37044904
Macrogene 320,marm_ENPP2,0.36387026
Macrogene 320,marm_NPC2,0.35608137
Macrogene 320,marm_RPS6KA3,0.3518467
Macrogene 320,mouse_Man2a1,0.34971783
Macrogene 320,marm_GALM,0.34944302
Macrogene 320,mouse_Sgcz,0.34652823
Macrogene 320,marm_PLA2G1B,0.3397243
Macrogene 320,mouse_Prdx6,0.3334282
Macrogene 320,marm_KYAT3,0.33235696
Macrogene 320,mouse_Kcnip1,0.3048116
Macrogene 320,mouse_Sulf2,0.30412826
Macrogene 320,mouse_mt-Co3,0.3033524
Macrogene 320,marm_MAN2A1,0.30250716
Macrogene 320,marm_FARS2,0.30170846
Macrogene 320,mouse_Mgll,0.29306144
Macrogene 320,marm_MSRB3,0.29302394
Macrogene 320,marm_SGCZ,0.28867793
Macrogene 320,mouse_Dnase1l3,0.28789297
Macrogene 320,marm_RBKS,0.28026456
Macrogene 320,marm_HS3ST4,0.28005382
Macrogene 320,mouse_Phex,0.27815086
Macrogene 320,marm_METAP1D,0.27720407
Macrogene 320,marm_UBASH3B,0.27155522
Macrogene 320,mouse_Cox6b1,0.27085757
Macrogene 320,marm_ACBD7,0.2708361
Macrogene 320,mouse_Lect2,0.2673286
Macrogene 320,marm_TF,0.26659605
Macrogene 320,mouse_Pgrmc1,0.26359046
Macrogene 320,mouse_Ddo,0.25971517
Macrogene 320,mouse_Dmgdh,0.25709105
Macrogene 320,marm_MANBA,0.2566254
Macrogene 320,mouse_Galnt18,0.2502347
Macrogene 320,marm_CPNE4,0.24941166
Macrogene 320,mouse_Arsb,0.23851126
Macrogene 320,marm_SLC16A7,0.23762026
Macrogene 320,mouse_Aspa,0.23441026
Macrogene 320,mouse_Atp1b1,0.22954573
Macrogene 320,marm_DPH6,0.22862178
Macrogene 320,mouse_Plcxd3,0.22618486
Macrogene 320,mouse_Tmtc2,0.22510055
Macrogene 320,marm_GRIA3,0.21951145
Macrogene 320,marm_GALNT18,0.21569887
Macrogene 320,mouse_Hs3st4,0.2133048
Macrogene 320,mouse_Nxpe4,0.21047768
Macrogene 320,marm_CACNA2D3,0.20746882
Macrogene 320,marm_ST6GALNAC3,0.20529598
Macrogene 320,marm_CPD,0.20329426
Macrogene 320,marm_HSPH1,0.20058548
Macrogene 320,marm_SV2B,0.20051718
Macrogene 321,mouse_Wdr72,0.73962706
Macrogene 321,marm_WDR49,0.60864896
Macrogene 321,marm_WDR93,0.4408913
Macrogene 321,marm_WDR72,0.36932516
Macrogene 321,mouse_Wdr64,0.27433008
Macrogene 322,marm_TLE4,0.72035354
Macrogene 322,mouse_Tle4,0.70490026
Macrogene 322,marm_DACH1,0.6761926
Macrogene 322,marm_FOXP2,0.5971033
Macrogene 322,marm_DACH2,0.5709386
Macrogene 322,marm_TLE1,0.53556967
Macrogene 322,mouse_Foxp2,0.43484324
Macrogene 322,mouse_Dach1,0.43215287
Macrogene 322,marm_FOXP1,0.41933367
Macrogene 322,mouse_Foxp1,0.4092522
Macrogene 322,mouse_Dach2,0.378998
Macrogene 322,mouse_Sox5,0.2885924
Macrogene 322,marm_ZNF385D,0.27637205
Macrogene 322,marm_MAF,0.25790507
Macrogene 322,mouse_Tcf7l2,0.20644285
Macrogene 323,marm_NPVF,0.83514833
Macrogene 323,marm_OSTN,0.819164
Macrogene 323,mouse_Ostn,0.5226789
Macrogene 323,mouse_Tac2,0.35849276
Macrogene 323,marm_NTS,0.27612808
Macrogene 323,mouse_Nts,0.26769975
Macrogene 323,mouse_Vip,0.23828408
Macrogene 324,marm_GJA1,1.5914422
Macrogene 324,mouse_Gjc3,1.4421328
Macrogene 324,marm_GJC1,1.0727574
Macrogene 324,mouse_Gjb6,0.9827622
Macrogene 324,marm_GJB6,0.78945506
Macrogene 324,mouse_Gjc1,0.67449814
Macrogene 324,mouse_Gjc2,0.6362442
Macrogene 324,marm_GJA4,0.6120675
Macrogene 324,marm_GJA5,0.60305434
Macrogene 324,mouse_Gja4,0.56004536
Macrogene 324,mouse_Gjd4,0.52593344
Macrogene 325,mouse_Lyzl4,1.3695925
Macrogene 325,mouse_Lyz2,0.8299261
Macrogene 325,mouse_9530003J23Rik,0.6802896
Macrogene 326,mouse_Neu4,1.3439012
Macrogene 326,marm_NEU4,1.3225653
Macrogene 326,marm_NEU1,0.7327367
Macrogene 326,mouse_Neu2,0.6817005
Macrogene 327,marm_HS3ST4,1.3474832
Macrogene 327,mouse_Hs3st4,1.2857422
Macrogene 327,marm_HS3ST2,1.068973
Macrogene 327,mouse_Hs3st2,0.9552616
Macrogene 327,mouse_Hs3st3a1,0.64494884
Macrogene 327,mouse_Hs3st3b1,0.64064175
Macrogene 327,marm_HS3ST3A1,0.5322359
Macrogene 327,mouse_Hs3st5,0.26304722
Macrogene 328,marm_TMEM178A,1.5001637
Macrogene 328,mouse_Cacng4,1.4100585
Macrogene 328,marm_LHFPL2,1.1523185
Macrogene 328,mouse_Tmem178,1.0584021
Macrogene 328,marm_GSG1L,0.6141997
Macrogene 328,mouse_Cacng5,0.52409333
Macrogene 328,marm_CLDN18,0.4509103
Macrogene 328,marm_TMEM114,0.41872033
Macrogene 328,marm_CACNG4,0.40879288
Macrogene 328,mouse_Gsg1l,0.4002638
Macrogene 328,marm_CACNG1,0.3912991
Macrogene 328,marm_CACNG5,0.36992183
Macrogene 328,marm_TMEM196,0.36942062
Macrogene 328,marm_CACNG3,0.36253002
Macrogene 328,mouse_Cacng2,0.34190384
Macrogene 328,marm_LHFPL6,0.30591658
Macrogene 329,mouse_Gm11099,1.0229448
Macrogene 330,mouse_Susd5,1.195968
Macrogene 330,marm_SUSD5,0.8531372
Macrogene 330,marm_REELD1,0.84496874
Macrogene 330,mouse_Fcamr,0.30731463
Macrogene 330,mouse_Draxin,0.24995027
Macrogene 331,mouse_Rnf220,0.6523054
Macrogene 331,marm_NFATC2,0.57800835
Macrogene 331,marm_BCL2,0.566274
Macrogene 331,marm_ABHD12,0.5605711
Macrogene 331,mouse_Frmd4a,0.5571451
Macrogene 331,marm_CYGB,0.5403107
Macrogene 331,marm_QDPR,0.53063923
Macrogene 331,mouse_Btg1,0.4961253
Macrogene 331,marm_RNF220,0.47207823
Macrogene 331,mouse_Eda,0.4682887
Macrogene 331,marm_SLC12A2,0.46818638
Macrogene 331,mouse_Xkr4,0.4616462
Macrogene 331,marm_SNX14,0.46041322
Macrogene 331,marm_CHST15,0.45774302
Macrogene 331,mouse_Ddah1,0.45480764
Macrogene 331,marm_PHIP,0.45080125
Macrogene 331,marm_RASGEF1C,0.43843794
Macrogene 331,mouse_Nxph1,0.4376992
Macrogene 331,marm_TMEM98,0.43465546
Macrogene 331,marm_FBXL20,0.43239242
Macrogene 331,marm_RCAN2,0.42653173
Macrogene 331,marm_HPSE2,0.42634305
Macrogene 331,marm_ZFAND3,0.42226413
Macrogene 331,marm_SLC22A23,0.4165993
Macrogene 331,marm_UBR2,0.41293693
Macrogene 331,mouse_Inpp5a,0.40416497
Macrogene 331,marm_RNGTT,0.4035513
Macrogene 331,marm_LMBRD1,0.40311733
Macrogene 331,marm_ASTN2,0.3930841
Macrogene 331,mouse_Tmem117,0.3854998
Macrogene 331,mouse_Ptn,0.3814587
Macrogene 331,marm_ADGRB3,0.38143298
Macrogene 331,mouse_Btbd11,0.37699983
Macrogene 331,marm_BOC,0.36399737
Macrogene 331,mouse_Slc22a23,0.360551
Macrogene 331,marm_OCA2,0.3596313
Macrogene 331,mouse_Tmem163,0.35903496
Macrogene 331,mouse_Sfxn5,0.3569277
Macrogene 331,marm_SUPT3H,0.34608588
Macrogene 331,marm_YPEL2,0.34551656
Macrogene 331,mouse_Astn2,0.34519866
Macrogene 331,marm_LRRC8D,0.3384033
Macrogene 331,marm_PDSS2,0.33734503
Macrogene 331,marm_CDK19,0.33315647
Macrogene 331,marm_KHDRBS2,0.32281154
Macrogene 331,marm_SEC63,0.31503886
Macrogene 331,marm_STMN4,0.31275606
Macrogene 331,marm_STXBP6,0.3103478
Macrogene 331,marm_STAT5B,0.30868456
Macrogene 331,marm_EDA,0.30627757
Macrogene 331,marm_ARL6IP5,0.30581006
Macrogene 331,marm_KCTD8,0.30476192
Macrogene 331,marm_HIP1,0.29700476
Macrogene 331,mouse_Cnih3,0.2965627
Macrogene 331,marm_FSTL1,0.29647532
Macrogene 331,marm_CHODL,0.2959061
Macrogene 331,marm_DIPK2A,0.29221904
Macrogene 331,marm_PTCHD4,0.29141435
Macrogene 331,marm_TMEM14A,0.28987134
Macrogene 331,mouse_Mb21d2,0.28861502
Macrogene 331,marm_RAD51B,0.28461987
Macrogene 331,marm_NXPH1,0.28135198
Macrogene 331,mouse_Ptch1,0.27693975
Macrogene 331,marm_XKR4,0.26904166
Macrogene 331,mouse_Notum,0.2689821
Macrogene 331,marm_LHFPL3,0.26705158
Macrogene 331,mouse_Pitpnm3,0.2631251
Macrogene 331,marm_TMEM170B,0.26209906
Macrogene 331,marm_TGFBR2,0.26207924
Macrogene 331,mouse_Hpse2,0.26089412
Macrogene 331,marm_SFXN5,0.26072744
Macrogene 331,mouse_Rnf144a,0.25774977
Macrogene 331,mouse_Tmem164,0.2574822
Macrogene 331,marm_PPM1H,0.25626448
Macrogene 331,marm_TBC1D16,0.2550112
Macrogene 331,mouse_Sgcd,0.25275874
Macrogene 331,marm_RSU1,0.24947691
Macrogene 331,marm_EVA1A,0.24790938
Macrogene 331,marm_SYNPO,0.24751367
Macrogene 331,mouse_Tmem9,0.24711017
Macrogene 331,marm_GABRG3,0.2435637
Macrogene 331,mouse_Antxr1,0.24331492
Macrogene 331,mouse_Smad7,0.2432639
Macrogene 331,marm_NOTUM,0.24091299
Macrogene 331,mouse_Schip1,0.24063666
Macrogene 331,marm_BVES,0.24041216
Macrogene 331,marm_UBE2QL1,0.23922636
Macrogene 331,mouse_Mgat5,0.23825797
Macrogene 331,mouse_Ypel2,0.23605017
Macrogene 331,marm_SLCO5A1,0.23512922
Macrogene 331,marm_INPP5A,0.23293011
Macrogene 331,marm_FBXO33,0.23269683
Macrogene 331,mouse_Galnt17,0.22561915
Macrogene 331,mouse_Nmnat2,0.22556496
Macrogene 331,marm_KCNT2,0.22482201
Macrogene 331,marm_GLCE,0.22405258
Macrogene 331,marm_TUSC3,0.22288589
Macrogene 331,marm_SGCD,0.22127691
Macrogene 331,marm_ARPP19,0.21495056
Macrogene 331,marm_NKAIN2,0.21433258
Macrogene 331,marm_BLOC1S6,0.21414818
Macrogene 331,mouse_Ctnnbip1,0.21042885
Macrogene 331,mouse_Gabrb2,0.2074966
Macrogene 331,marm_ATG5,0.20733267
Macrogene 331,mouse_Lhfpl3,0.20658211
Macrogene 331,marm_TMEM163,0.20266673
Macrogene 331,mouse_Unc93b1,0.20220166
Macrogene 331,marm_KCNMB2,0.2011773
Macrogene 331,marm_HAPLN2,0.20091102
Macrogene 331,mouse_Hs6st3,0.20002276
Macrogene 332,marm_SEPTIN11,1.303253
Macrogene 332,marm_SEPTIN6,0.9880328
Macrogene 332,marm_SEPTIN9,0.87523437
Macrogene 332,marm_SEPTIN5,0.49242735
Macrogene 333,marm_ARAP1,1.5309407
Macrogene 333,mouse_C1qtnf4,1.4498634
Macrogene 333,mouse_P3h2,1.2774901
Macrogene 333,marm_SH2D5,1.1748589
Macrogene 333,marm_GPR88,1.170224
Macrogene 333,mouse_Ddr1,1.1637523
Macrogene 333,marm_CA11,1.160689
Macrogene 333,mouse_Crybb1,1.1388751
Macrogene 333,marm_EPHA10,1.1140811
Macrogene 333,mouse_Arhgap45,1.0233359
Macrogene 333,marm_OBSCN,1.0054561
Macrogene 333,marm_AGRN,0.89957345
Macrogene 333,marm_EPHB6,0.8465434
Macrogene 333,mouse_Epha10,0.83225125
Macrogene 333,mouse_Micall1,0.82457215
Macrogene 333,marm_TTC34,0.80844927
Macrogene 333,mouse_Nrros,0.79750997
Macrogene 333,marm_SLC30A3,0.7880805
Macrogene 333,marm_MAN2B2,0.7864928
Macrogene 333,marm_NPTXR,0.73984015
Macrogene 333,marm_LPAR5,0.7182489
Macrogene 333,mouse_Itpka,0.69738376
Macrogene 333,mouse_Slc45a3,0.69671935
Macrogene 333,marm_ITPKA,0.68752664
Macrogene 333,marm_ASB18,0.68408996
Macrogene 333,mouse_Sh3tc2,0.6662158
Macrogene 333,marm_HSPA12B,0.6645626
Macrogene 333,mouse_Csf1r,0.6471848
Macrogene 333,marm_TCIRG1,0.64700973
Macrogene 333,marm_MFSD4A,0.633441
Macrogene 333,marm_PRF1,0.6293086
Macrogene 333,marm_UNC5A,0.61947834
Macrogene 333,marm_ARAP3,0.5864332
Macrogene 333,marm_TPO,0.5764146
Macrogene 333,marm_LONRF2,0.5587894
Macrogene 333,mouse_Unc5b,0.55841887
Macrogene 333,marm_SNTB2,0.55639464
Macrogene 333,marm_TTYH1,0.5515922
Macrogene 333,marm_ADGRD2,0.53786224
Macrogene 333,mouse_Insrr,0.5369833
Macrogene 333,mouse_Pif1,0.5265829
Macrogene 333,mouse_Ccnd3,0.5170474
Macrogene 333,mouse_Map3k6,0.5048901
Macrogene 333,marm_ANKRD24,0.48194233
Macrogene 333,marm_DKK3,0.47926238
Macrogene 333,marm_SH3TC2,0.45238307
Macrogene 333,mouse_Kcnh3,0.43517318
Macrogene 333,marm_TMEM59L,0.4229142
Macrogene 333,mouse_Arhgap4,0.4175503
Macrogene 333,marm_SPTBN5,0.4167899
Macrogene 333,marm_WNT6,0.4104954
Macrogene 333,marm_ARHGAP27,0.39635417
Macrogene 333,mouse_Adrb1,0.39330688
Macrogene 333,mouse_Sntb2,0.36093378
Macrogene 333,mouse_Pla2g3,0.35770062
Macrogene 333,mouse_Pld4,0.35602933
Macrogene 333,marm_SLC16A2,0.3427263
Macrogene 333,marm_ANO7,0.34232906
Macrogene 333,mouse_Vipr1,0.34088326
Macrogene 333,mouse_Arhgef37,0.33979365
Macrogene 333,marm_SEMA3F,0.33979195
Macrogene 333,marm_SYT13,0.33438003
Macrogene 333,marm_SORCS3,0.33033714
Macrogene 333,mouse_Rskr,0.31047124
Macrogene 333,marm_RHBDL3,0.30901423
Macrogene 333,mouse_Nptxr,0.30425718
Macrogene 333,marm_CDKN2D,0.2988764
Macrogene 333,marm_CRB2,0.2918202
Macrogene 333,marm_PNMA1,0.28996235
Macrogene 333,mouse_Itga5,0.28819495
Macrogene 333,marm_RTN4RL2,0.28625235
Macrogene 333,mouse_Gpr157,0.28613544
Macrogene 333,mouse_Robo3,0.28185016
Macrogene 333,marm_ZSCAN10,0.2818481
Macrogene 333,mouse_Mmp17,0.28115824
Macrogene 333,marm_PTPRU,0.2757396
Macrogene 333,marm_PTPN7,0.27510977
Macrogene 333,marm_PLD4,0.26917455
Macrogene 333,marm_TMEM176B,0.26608098
Macrogene 333,marm_CAMKK1,0.2637833
Macrogene 333,marm_TMEM221,0.25004566
Macrogene 333,marm_CTSD,0.2485029
Macrogene 333,marm_VIPR1,0.24817242
Macrogene 333,marm_KCNH4,0.24274065
Macrogene 333,marm_SLC5A5,0.24240054
Macrogene 333,mouse_Cdkn2b,0.24160162
Macrogene 333,mouse_Ecel1,0.24111305
Macrogene 333,mouse_Hcn3,0.23950359
Macrogene 333,marm_SEMA4A,0.23766805
Macrogene 333,marm_THBD,0.23686318
Macrogene 333,mouse_Zswim1,0.23520398
Macrogene 333,mouse_Syt13,0.23460309
Macrogene 333,mouse_Ptpn7,0.22969984
Macrogene 333,marm_CRACR2A,0.22620356
Macrogene 333,marm_SCTR,0.22475581
Macrogene 333,marm_LONRF1,0.22450669
Macrogene 333,mouse_Frem3,0.22401863
Macrogene 333,marm_FCN3,0.22333792
Macrogene 333,marm_PRMT6,0.22182609
Macrogene 333,mouse_Wnt9b,0.22145095
Macrogene 333,mouse_Dqx1,0.2180548
Macrogene 333,marm_SEMA3G,0.21589087
Macrogene 333,mouse_Cst3,0.21518578
Macrogene 333,mouse_Sphk1,0.21375437
Macrogene 333,marm_FREM3,0.21355413
Macrogene 333,mouse_Neu4,0.21330376
Macrogene 333,marm_TRIM32,0.21280515
Macrogene 333,marm_PCDH8,0.21278514
Macrogene 333,marm_AEN,0.21245584
Macrogene 333,marm_RBPJL,0.21235676
Macrogene 333,marm_C1QTNF1,0.21160467
Macrogene 333,mouse_Asap3,0.20759977
Macrogene 333,mouse_Wdr95,0.2070096
Macrogene 333,marm_EPHA8,0.20604093
Macrogene 333,mouse_Trpv6,0.20386542
Macrogene 334,marm_RHOQ,1.412304
Macrogene 334,marm_RHOJ,0.68715465
Macrogene 334,marm_RHOC,0.5515503
Macrogene 334,mouse_Rhoj,0.49795994
Macrogene 334,mouse_Rab31,0.43874127
Macrogene 334,marm_RAB31,0.38293353
Macrogene 334,mouse_Rras2,0.28917283
Macrogene 334,marm_RND3,0.21897586
Macrogene 334,mouse_Rap1a,0.2058608
Macrogene 335,mouse_Zfp608,1.0602001
Macrogene 335,mouse_Aff2,0.89543533
Macrogene 335,marm_ZNF608,0.74518365
Macrogene 335,marm_AFF2,0.7361393
Macrogene 335,marm_AFF1,0.69915426
Macrogene 335,mouse_Aff1,0.5767199
Macrogene 335,marm_SETBP1,0.46845523
Macrogene 335,marm_ARID5B,0.39603198
Macrogene 336,mouse_Avp,1.2301723
Macrogene 336,marm_AVP,1.1456925
Macrogene 336,mouse_Wfdc1,0.9193864
Macrogene 336,mouse_Oxt,0.88809955
Macrogene 336,marm_WFDC1,0.82513404
Macrogene 337,marm_PLPPR1,1.6232224
Macrogene 337,mouse_Plppr1,1.4514626
Macrogene 337,mouse_Plppr5,0.672037
Macrogene 337,marm_PLPPR5,0.6423586
Macrogene 337,marm_PLPP3,0.5749239
Macrogene 337,mouse_Plpp3,0.39203206
Macrogene 338,marm_SNCG,1.1085308
Macrogene 338,mouse_Snca,1.0761182
Macrogene 338,marm_ADIRF,0.30841503
Macrogene 339,mouse_Fgf1,1.9080385
Macrogene 339,mouse_Il18,1.3994019
Macrogene 339,marm_FGF7,1.0209514
Macrogene 339,mouse_Fgf10,0.9400376
Macrogene 339,marm_IL18,0.9126119
Macrogene 339,marm_IL1B,0.895017
Macrogene 339,marm_FGF10,0.76904804
Macrogene 339,mouse_Fgf9,0.6186793
Macrogene 339,mouse_Fgf3,0.5342677
Macrogene 339,mouse_Fgf15,0.50864106
Macrogene 340,mouse_Tmem91,1.3006147
Macrogene 340,marm_SYNDIG1L,1.1897883
Macrogene 340,marm_SYNDIG1,0.8592595
Macrogene 340,mouse_Syndig1l,0.7463074
Macrogene 340,mouse_Ifitm10,0.30198374
Macrogene 341,marm_SLC25A21,0.895945
Macrogene 341,mouse_Slc25a13,0.86592317
Macrogene 341,mouse_Slc25a18,0.861006
Macrogene 341,marm_SLC25A18,0.68613535
Macrogene 341,mouse_Slc25a21,0.6360455
Macrogene 341,marm_SLC25A48,0.62081903
Macrogene 341,mouse_Slc25a48,0.4863373
Macrogene 341,marm_SLC25A13,0.25069386
Macrogene 342,marm_COL5A2,1.5274278
Macrogene 342,marm_COL1A2,1.2161521
Macrogene 342,mouse_Col1a2,0.8890784
Macrogene 342,mouse_Col5a2,0.855307
Macrogene 342,mouse_Col1a1,0.8165271
Macrogene 342,marm_COL3A1,0.79124826
Macrogene 342,marm_COL1A1,0.73249406
Macrogene 342,mouse_Col3a1,0.6638476
Macrogene 343,marm_TACR1,2.1017992
Macrogene 343,marm_TACR3,2.0960927
Macrogene 343,mouse_Oprm1,1.664019
Macrogene 343,mouse_Tacr1,0.9896375
Macrogene 343,marm_OPRM1,0.83834004
Macrogene 343,marm_CCKAR,0.5380792
Macrogene 343,marm_OPRD1,0.53571177
Macrogene 343,mouse_Qrfprl,0.5254492
Macrogene 343,marm_OPRK1,0.49439332
Macrogene 343,mouse_Oprk1,0.4541518
Macrogene 343,mouse_Tacr3,0.4469859
Macrogene 343,mouse_Oprd1,0.4414912
Macrogene 343,mouse_Qrfpr,0.40415117
Macrogene 343,mouse_Galr1,0.39827704
Macrogene 343,mouse_Cckbr,0.30154255
Macrogene 343,marm_GRPR,0.2513473
Macrogene 343,marm_NPY1R,0.23563582
Macrogene 343,marm_NPY2R,0.2276482
Macrogene 343,mouse_Hcrtr2,0.21740575
Macrogene 343,marm_NPFFR2,0.21352665
Macrogene 343,marm_NMBR,0.21003452
Macrogene 344,mouse_Epb41l2,1.1416101
Macrogene 344,marm_EPB41L2,1.0057508
Macrogene 344,mouse_Ptma,0.9099753
Macrogene 344,mouse_Clmn,0.7725355
Macrogene 344,marm_CLMN,0.7624092
Macrogene 344,mouse_Cdyl,0.6530861
Macrogene 344,mouse_Sytl2,0.57286865
Macrogene 344,marm_MFAP3L,0.56146216
Macrogene 344,mouse_Arhgap31,0.49974075
Macrogene 344,mouse_Arhgap30,0.49293527
Macrogene 344,mouse_Ttn,0.4923241
Macrogene 344,mouse_Smtnl1,0.4874857
Macrogene 344,marm_RIMS1,0.48685616
Macrogene 344,mouse_Cald1,0.4812762
Macrogene 344,mouse_Efhb,0.4695472
Macrogene 344,mouse_Erich3,0.4685955
Macrogene 344,mouse_Bag3,0.46664402
Macrogene 344,mouse_Epb41l3,0.4623156
Macrogene 344,mouse_Sparcl1,0.4460437
Macrogene 344,mouse_Abra,0.44508588
Macrogene 344,marm_PRICKLE1,0.4412199
Macrogene 344,mouse_Phactr2,0.37577197
Macrogene 344,mouse_Cmya5,0.29675147
Macrogene 344,mouse_Epb41,0.27182633
Macrogene 344,marm_PHACTR2,0.25986013
Macrogene 344,mouse_Ankrd6,0.23887451
Macrogene 344,marm_NEFM,0.23121887
Macrogene 344,mouse_Mki67,0.22456574
Macrogene 344,marm_EPB41,0.22226036
Macrogene 344,mouse_Fam114a1,0.21191712
Macrogene 344,mouse_St18,0.20781328
Macrogene 344,marm_WNK2,0.20553333
Macrogene 344,marm_BASP1,0.20450582
Macrogene 344,mouse_Scel,0.20358108
Macrogene 344,mouse_Rnf43,0.20155245
Macrogene 345,mouse_Htr1f,1.675973
Macrogene 345,marm_DRD1,1.1121465
Macrogene 345,marm_HRH2,1.0909905
Macrogene 345,marm_DRD2,0.90055186
Macrogene 345,marm_HTR4,0.8917815
Macrogene 345,mouse_Htr4,0.8573996
Macrogene 345,mouse_Drd1,0.779518
Macrogene 345,marm_CHRM3,0.7553015
Macrogene 345,marm_HTR2A,0.6923551
Macrogene 345,mouse_Chrm3,0.5686136
Macrogene 345,mouse_Adrb1,0.46397436
Macrogene 345,mouse_Hrh2,0.46223763
Macrogene 345,mouse_Gpr101,0.40709764
Macrogene 345,marm_GPR101,0.37259173
Macrogene 345,marm_ADRB2,0.36625874
Macrogene 345,mouse_Drd3,0.2367992
Macrogene 345,mouse_Htr2a,0.20277712
Macrogene 345,mouse_Htr2c,0.20063151
Macrogene 346,marm_DBX2,0.7341003
Macrogene 346,marm_BARX2,0.42645466
Macrogene 346,mouse_Dbx2,0.3045647
Macrogene 346,marm_PRRX1,0.24663347
Macrogene 346,mouse_Prrx1,0.23880774
Macrogene 347,marm_VIPR2,0.88269925
Macrogene 347,mouse_Ccbe1,0.82310265
Macrogene 347,mouse_Selplg,0.74314725
Macrogene 347,mouse_Lair1,0.7232586
Macrogene 347,mouse_Pdgfc,0.6423837
Macrogene 347,mouse_Cyth4,0.6091763
Macrogene 347,mouse_Siglech,0.5803102
Macrogene 347,mouse_Adamts18,0.57876766
Macrogene 347,mouse_Nectin3,0.5683747
Macrogene 347,mouse_Slc39a12,0.5367895
Macrogene 347,mouse_Tmem119,0.5204311
Macrogene 347,mouse_Scg3,0.51551694
Macrogene 347,mouse_Syt9,0.5103906
Macrogene 347,mouse_Il10ra,0.5096344
Macrogene 347,mouse_Wdfy4,0.49221346
Macrogene 347,mouse_Tmem273,0.48687628
Macrogene 347,mouse_Ltc4s,0.4840549
Macrogene 347,mouse_Cpa6,0.48383462
Macrogene 347,mouse_Gipr,0.46358106
Macrogene 347,mouse_Mgat4c,0.44653878
Macrogene 347,marm_GBGT1,0.4278386
Macrogene 347,mouse_Lix1,0.42537162
Macrogene 347,mouse_Cmtm7,0.4180862
Macrogene 347,mouse_Nwd2,0.40198758
Macrogene 347,mouse_Fam178b,0.3728486
Macrogene 347,mouse_Hs3st2,0.35580382
Macrogene 347,mouse_Cd300c2,0.35174644
Macrogene 347,mouse_Fgd2,0.3492835
Macrogene 347,mouse_Tmem44,0.33537126
Macrogene 347,mouse_Tomm20l,0.32473978
Macrogene 347,mouse_Rnase6,0.31849098
Macrogene 347,mouse_Crb3,0.3163449
Macrogene 347,mouse_Sema3c,0.3067839
Macrogene 347,mouse_Atp6ap1l,0.3053023
Macrogene 347,mouse_Dhh,0.29417986
Macrogene 347,mouse_Nxpe2,0.28879
Macrogene 347,mouse_Ramp2,0.28753334
Macrogene 347,mouse_Tmem108,0.28749165
Macrogene 347,mouse_Hsd17b2,0.28744966
Macrogene 347,mouse_Ramp1,0.28531694
Macrogene 347,mouse_Clec18a,0.28260878
Macrogene 347,mouse_Ccn4,0.27436596
Macrogene 347,mouse_Gpnmb,0.27333292
Macrogene 347,mouse_F3,0.2689218
Macrogene 347,mouse_Fbln2,0.26580742
Macrogene 347,mouse_Cd180,0.26011986
Macrogene 347,mouse_Ext1,0.25647318
Macrogene 347,mouse_Col16a1,0.2538532
Macrogene 347,mouse_St3gal5,0.25321648
Macrogene 347,mouse_Tlr7,0.2514459
Macrogene 347,marm_CD320,0.23440214
Macrogene 347,mouse_Rec114,0.23335066
Macrogene 347,mouse_Gdpd5,0.22975722
Macrogene 347,marm_MPPED1,0.229242
Macrogene 347,marm_RGS4,0.2273889
Macrogene 347,mouse_Prima1,0.21372129
Macrogene 347,mouse_Wdpcp,0.20163815
Macrogene 348,mouse_Adap2,0.43901575
Macrogene 348,marm_PLCG2,0.37208235
Macrogene 348,marm_LYN,0.36875647
Macrogene 348,marm_ARHGAP15,0.35451892
Macrogene 348,marm_SYK,0.3298692
Macrogene 348,mouse_Plcg2,0.31778166
Macrogene 348,mouse_Lyn,0.31721494
Macrogene 348,marm_PLEK,0.31459844
Macrogene 348,mouse_Epha5,0.31134862
Macrogene 348,marm_GRK3,0.30557337
Macrogene 348,mouse_Syk,0.3026894
Macrogene 348,mouse_Btk,0.3007706
Macrogene 348,marm_OSTF1,0.2984311
Macrogene 348,marm_TEC,0.28954598
Macrogene 348,mouse_Tec,0.28599495
Macrogene 348,mouse_Hck,0.2795907
Macrogene 348,mouse_Fbxl7,0.27767596
Macrogene 348,mouse_Camk2d,0.27315232
Macrogene 348,mouse_Tgfbr1,0.26128283
Macrogene 348,marm_ITK,0.26025996
Macrogene 348,marm_PRKX,0.25680837
Macrogene 348,marm_BMX,0.25134867
Macrogene 348,marm_TXK,0.24996878
Macrogene 348,mouse_Hmgb2,0.24741605
Macrogene 348,mouse_Rasgrf2,0.24409185
Macrogene 348,marm_CAMK1D,0.24352711
Macrogene 348,marm_YES1,0.21876468
Macrogene 348,marm_PRKCH,0.21024649
Macrogene 348,marm_UTRN,0.20283401
Macrogene 348,marm_LPXN,0.2027089
